Month,Day,Title,Link,List,Year,Genres,Budget,Box office
9,26.0,Jeepers Creepers 3,/wiki/Jeepers_Creepers_3,"[' horror film written and directed by Victor Salva and the third film in the Jeepers Creepers', '$6.2 million[1]', '$3.6–4.0 million[2][3]']",2017.0, horror film written and directed by Victor Salva and the third film in the Jeepers Creepers,$6.2 million[1],$3.6–4.0 million[2][3]
9,29.0,American Made,/wiki/American_Made_(film),"[' action comedy', '$50 million[2]', '$134.9 million[2]']",2017.0, action comedy,$50 million[2],$134.9 million[2]
9,29.0,Flatliners,/wiki/Flatliners_(2017_film),"[' science fiction psychological horror', '$19 million', '$45.2 million']",2017.0, science fiction psychological horror,$19 million,$45.2 million
1,7.0,The 355,/wiki/The_355,"[' action spy thriller', '$40–75 million[1][2]', '$27.8 million[3][4]']",2022.0, action spy thriller,$40–75 million[1][2],$27.8 million[3][4]
1,7.0,American Siege,/wiki/American_Siege,"[' action', '$10 million[2]', '$121,967[3]']",2022.0, action,$10 million[2],"$121,967[3]"
1,14.0,Scream,/wiki/Scream_(2022_film),"[' slasher', '$24million[2]', '$138.9million[3][4]']",2022.0, slasher,$24million[2],$138.9million[3][4]
1,14.0,Hotel Transylvania: Transformania,/wiki/Hotel_Transylvania:_Transformania,"[' animated adventure comedy', '$75 million[2]', '$18.5 million[3][4]']",2022.0, animated adventure comedy,$75 million[2],$18.5 million[3][4]
1,21.0,Redeeming Love,/wiki/Redeeming_Love_(2022_film),"[' Christian Western romance', '$30 million', '$9.46 million']",2022.0, Christian Western romance,$30 million,$9.46 million
1,21.0,The King's Daughter,/wiki/The_King%27s_Daughter_(2022_film),"['action-adventure fantasy', '$40 million[1]', '$2.2 million[2]']",2022.0,action-adventure fantasy,$40 million[1],$2.2 million[2]
1,21.0,The Tiger Rising,/wiki/The_Tiger_Rising_(film),"[' drama', '$10 million[2]', '$1.1 million[3]']",2022.0, drama,$10 million[2],$1.1 million[3]
2,4.0,Jackass Forever,/wiki/Jackass_Forever,"[' reality slapstick comedy', '$10 million[3]', '$80.5 million[4][5]']",2022.0, reality slapstick comedy,$10 million[3],$80.5 million[4][5]
2,4.0,Moonfall,/wiki/Moonfall_(film),"['science fiction disaster', '$138–146 million', '$67.3 million[2][3]']",2022.0,science fiction disaster,$138–146 million,$67.3 million[2][3]
2,11.0,Death on the Nile,/wiki/Death_on_the_Nile_(2022_film),"['mystery', '$90–100\xa0million[2][3]', '$137.3 million[2][4]']",2022.0,mystery,$90–100 million[2][3],$137.3 million[2][4]
2,11.0,Marry Me,/wiki/Marry_Me_(2022_film),"[' romantic comedy-drama', '$23 million', '$50.5 million']",2022.0, romantic comedy-drama,$23 million,$50.5 million
2,11.0,Blacklight,/wiki/Blacklight_(film),"['action thriller', '$43 million[1]', '$16 million[2][3]']",2022.0,action thriller,$43 million[1],$16 million[2][3]
2,18.0,Uncharted,/wiki/Uncharted_(film),"[' action-adventure', '$120 million[2]', '$407.1 million[3][4]']",2022.0, action-adventure,$120 million[2],$407.1 million[3][4]
2,18.0,Dog,/wiki/Dog_(2022_film),"[' comedy drama road film directed by Channing Tatum and Reid Carolin, both making their respective', '$15 million[1]', '$85 million[2][3]']",2022.0," comedy drama road film directed by Channing Tatum and Reid Carolin, both making their respective",$15 million[1],$85 million[2][3]
2,25.0,Cyrano,/wiki/Cyrano_(film),"['romantic drama musical', '$30 million[1]', '$6.4 million[2][3]']",2022.0,romantic drama musical,$30 million[1],$6.4 million[2][3]
3,4.0,The Batman,/wiki/The_Batman_(film),"[' superhero suspense thriller', '$185–200million[4][5]', '$772.2million[6][7]']",2022.0, superhero suspense thriller,$185–200million[4][5],$772.2million[6][7]
3,4.0,After Yang,/wiki/After_Yang,"[' science fiction drama', '$9–20 million[2]', '$729,254[3]']",2022.0, science fiction drama,$9–20 million[2],"$729,254[3]"
3,4.0,A Day to Die,/wiki/A_Day_to_Die,"[' heist action', '$5 million[2]', '$98,616[3][4]']",2022.0, heist action,$5 million[2],"$98,616[3][4]"
3,11.0,Turning Red,/wiki/Turning_Red,"[' animated fantasy comedy', '$175 million[2]', '$20.1 million[3]']",2022.0, animated fantasy comedy,$175 million[2],$20.1 million[3]
3,18.0,The Outfit,/wiki/The_Outfit_(2022_film),"[' psychological crime drama thriller', '$5 million[2]', '$4 million[3][4]']",2022.0, psychological crime drama thriller,$5 million[2],$4 million[3][4]
3,18.0,X,/wiki/X_(2022_film),"[' slasher', '$1 million[3]', '$15.1 million[4][5]']",2022.0, slasher,$1 million[3],$15.1 million[4][5]
3,18.0,Alice,/wiki/Alice_(2022_film),"[' crime thriller', '$16–23 million[2]', '$373,043[3]']",2022.0, crime thriller,$16–23 million[2],"$373,043[3]"
3,25.0,The Lost City,/wiki/The_Lost_City_(2022_film),"[' romantic action-adventure comedy', '$68–74 million[2][3]', '$192.9 million[3][4]']",2022.0, romantic action-adventure comedy,$68–74 million[2][3],$192.9 million[3][4]
3,25.0,Everything Everywhere All at Once,/wiki/Everything_Everywhere_All_at_Once,"['  absurdist comedy-drama film written and directed by Daniel Kwan and Daniel Scheinert,[a] who produced it with Anthony and Joe Russo and Jonathan Wang; the film incorporates elements from a number of genres and', '$14.3–25 million[2][3]', '$143.4 million[4]']",2022.0,"  absurdist comedy-drama film written and directed by Daniel Kwan and Daniel Scheinert,[a] who produced it with Anthony and Joe Russo and Jonathan Wang; the film incorporates elements from a number of genres and",$14.3–25 million[2][3],$143.4 million[4]
4,1.0,Morbius,/wiki/Morbius_(film),"[' superhero', '$75–83 million[3]', '$167.5 million[4][5]']",2022.0, superhero,$75–83 million[3],$167.5 million[4][5]
4,8.0,Sonic the Hedgehog 2,/wiki/Sonic_the_Hedgehog_2_(film),"['action-adventure comedy', '$90–110 million[4][5]', '$405.4 million[6][7]']",2022.0,action-adventure comedy,$90–110 million[4][5],$405.4 million[6][7]
4,8.0,Ambulance,/wiki/Ambulance_(2022_film),"[' heist action thriller', '$40 million', '$52.3 million']",2022.0, heist action thriller,$40 million,$52.3 million
4,13.0,Father Stu,/wiki/Father_Stu,"['biographical drama', '$4 million[2][3]', '$21.8 million[4][5]']",2022.0,biographical drama,$4 million[2][3],$21.8 million[4][5]
4,15.0,Fantastic Beasts: The Secrets of Dumbledore,/wiki/Fantastic_Beasts:_The_Secrets_of_Dumbledore,"['fantasy', '$200 million[2]', '$407.2 million[3]']",2022.0,fantasy,$200 million[2],$407.2 million[3]
4,15.0,Dual,/wiki/Dual_(2022_film),"[' satirical science fiction thriller', '$4.5 million[1]', '$425,909[2][3]']",2022.0, satirical science fiction thriller,$4.5 million[1],"$425,909[2][3]"
4,22.0,The Bad Guys,/wiki/The_Bad_Guys_(film),"[' animated heist comedy', '$69–80 million[2][3]', '$250.9 million[4][5]']",2022.0, animated heist comedy,$69–80 million[2][3],$250.9 million[4][5]
4,22.0,The Northman,/wiki/The_Northman,"[' epic historical action thriller', '$70–90\xa0million[2][3]', '$69.6 million[4][5]']",2022.0, epic historical action thriller,$70–90 million[2][3],$69.6 million[4][5]
4,22.0,The Unbearable Weight of Massive Talent,/wiki/The_Unbearable_Weight_of_Massive_Talent,"[' action comedy', '$30 million[2]', '$29.1 million[3]']",2022.0, action comedy,$30 million[2],$29.1 million[3]
5,6.0,Doctor Strange in the Multiverse of Madness,/wiki/Doctor_Strange_in_the_Multiverse_of_Madness,"[' superhero', '$294.5 million[2]', '$955.8 million[3][4]']",2022.0, superhero,$294.5 million[2],$955.8 million[3][4]
5,11.0,Operation Mincemeat,/wiki/Operation_Mincemeat_(film),"['war drama', '$6.3 million[1]', '$15.7 million[2]']",2022.0,war drama,$6.3 million[1],$15.7 million[2]
5,13.0,Firestarter,/wiki/Firestarter_(2022_film),"[' science fiction horror', '$12 million[1]', '$15 million[2][3]']",2022.0, science fiction horror,$12 million[1],$15 million[2][3]
5,20.0,Downton Abbey: A New Era,/wiki/Downton_Abbey:_A_New_Era,"['historical drama', '$40 million[2]', '$92.7 million[3][4]']",2022.0,historical drama,$40 million[2],$92.7 million[3][4]
5,20.0,Chip 'n Dale: Rescue Rangers,/wiki/Chip_%27n_Dale:_Rescue_Rangers_(film),"[' live-action/animated adventure comedy', '~$70 million[nb 1]', '$623,190[5][nb 2]']",2022.0, live-action/animated adventure comedy,~$70 million[nb 1],"$623,190[5][nb 2]"
5,27.0,Top Gun: Maverick,/wiki/Top_Gun:_Maverick,"[' action drama', '$170–177\xa0million[3][1]', '$1.496\xa0billion[4][5]']",2022.0, action drama,$170–177 million[3][1],$1.496 billion[4][5]
5,27.0,The Bob's Burgers Movie,/wiki/The_Bob%27s_Burgers_Movie,"[' animated musical comedy', '$38 million[3]', '$34.2 million[4][5]']",2022.0, animated musical comedy,$38 million[3],$34.2 million[4][5]
6,3.0,Benediction,/wiki/Benediction_(film),"['biographical romantic drama', '£5 million[3]', '$848,834[4][5]']",2022.0,biographical romantic drama,£5 million[3],"$848,834[4][5]"
6,3.0,Watcher,/wiki/Watcher_(film),"['psychological thriller', '$5 million[3]', '$3.2 million[1]']",2022.0,psychological thriller,$5 million[3],$3.2 million[1]
6,10.0,Jurassic World Dominion,/wiki/Jurassic_World_Dominion,"[' science fiction action', '$265 million[6]', '$1.004 billion[7][8]']",2022.0, science fiction action,$265 million[6],$1.004 billion[7][8]
6,17.0,Lightyear,/wiki/Lightyear_(film),"[' animated science-fiction action-adventure', '$200 million', '$226.4 million[1][2]']",2022.0, animated science-fiction action-adventure,$200 million,$226.4 million[1][2]
6,24.0,The Black Phone,/wiki/The_Black_Phone,"[' supernatural horror', '$16–18 million', '$161.4 million']",2022.0, supernatural horror,$16–18 million,$161.4 million
7,1.0,Minions: The Rise of Gru,/wiki/Minions:_The_Rise_of_Gru,"[' animated comedy', '$80–100 million[2][3]', '$940.7 million[4][5]']",2022.0, animated comedy,$80–100 million[2][3],$940.7 million[4][5]
7,8.0,Thor: Love and Thunder,/wiki/Thor:_Love_and_Thunder,"[' superhero', '$250 million[2][3]', '$760.9 million[4][5]']",2022.0, superhero,$250 million[2][3],$760.9 million[4][5]
7,15.0,The Gray Man,/wiki/The_Gray_Man_(2022_film),"[' action thriller', '$200 million[1]', '$454,023[2]']",2022.0, action thriller,$200 million[1],"$454,023[2]"
7,15.0,Paws of Fury: The Legend of Hank,/wiki/Paws_of_Fury:_The_Legend_of_Hank,"['animated martial arts comedy', '$45 million[2]', '$42.5 million[3]']",2022.0,animated martial arts comedy,$45 million[2],$42.5 million[3]
7,22.0,Nope,/wiki/Nope_(film),"[' neo-Western science fiction horror', '$68 million[2]', '$172.3 million[3][4]']",2022.0, neo-Western science fiction horror,$68 million[2],$172.3 million[3][4]
8,5.0,Bullet Train,/wiki/Bullet_Train_(film),"[' action comedy', '$85.9–90 million[3][4]', '$239.3 million[5][3]']",2022.0, action comedy,$85.9–90 million[3][4],$239.3 million[5][3]
8,5.0,Easter Sunday,/wiki/Easter_Sunday_(film),"[' comedy', '$17 million[1]', '$13.1 million[2][3]']",2022.0, comedy,$17 million[1],$13.1 million[2][3]
8,12.0,Mack & Rita,/wiki/Mack_%26_Rita,"[' comedy', '$500,000[1]', '$2.6 million[2][3]']",2022.0, comedy,"$500,000[1]",$2.6 million[2][3]
8,12.0,Fall,/wiki/Fall_(2022_film),"['survival thriller', '$3 million', '$21.8 million']",2022.0,survival thriller,$3 million,$21.8 million
8,12.0,Emily the Criminal,/wiki/Emily_the_Criminal,"[' crime thriller', '$1.5–2 million[1][2]', '$2.2 million[3][4]']",2022.0, crime thriller,$1.5–2 million[1][2],$2.2 million[3][4]
8,19.0,Beast,/wiki/Beast_(2022_American_film),"['survival action horror', '$36 million[3]', '$59.1 million[4][5]']",2022.0,survival action horror,$36 million[3],$59.1 million[4][5]
8,26.0,Three Thousand Years of Longing,/wiki/Three_Thousand_Years_of_Longing,"['fantasy romantic drama', '$60 million[4][5]', '$20.3 million[6]']",2022.0,fantasy romantic drama,$60 million[4][5],$20.3 million[6]
8,26.0,The Invitation,/wiki/The_Invitation_(2022_film),"[' horror thriller', '$10 million', '$38 million']",2022.0, horror thriller,$10 million,$38 million
9,9.0,Barbarian,/wiki/Barbarian_(2022_film),"[' horror thriller', '$4–4.5 million[2][3]', '$45.4\xa0million[4]']",2022.0, horror thriller,$4–4.5 million[2][3],$45.4 million[4]
9,13.0,Clerks III,/wiki/Clerks_III,"[' dark comedy-drama', '$7 million[1]', '$4.7 million[2]']",2022.0, dark comedy-drama,$7 million[1],$4.7 million[2]
9,16.0,The Woman King,/wiki/The_Woman_King,"[' historical action-adventure', '$50 million[2]', '$94.3 million[3][4]']",2022.0, historical action-adventure,$50 million[2],$94.3 million[3][4]
9,16.0,Pearl,/wiki/Pearl_(2022_film),"[' horror', '$1 million[3]', '$10.1 million[4]']",2022.0, horror,$1 million[3],$10.1 million[4]
9,16.0,"Confess, Fletch","/wiki/Confess,_Fletch","[' crime comedy', '$20 million[1]', '$656,613[2][3]']",2022.0, crime comedy,$20 million[1],"$656,613[2][3]"
9,16.0,Running the Bases,/wiki/Running_the_Bases,"[' Christian sports', '$3.3 million', '$1.5 million[1]']",2022.0, Christian sports,$3.3 million,$1.5 million[1]
9,23.0,Don't Worry Darling,/wiki/Don%27t_Worry_Darling,"[' psychological thriller', '$35 million[nb 1]', '$87.6 million[6][7]']",2022.0, psychological thriller,$35 million[nb 1],$87.6 million[6][7]
9,30.0,Smile,/wiki/Smile_(2022_film),"[' psychological supernatural horror', '$17 million[2]', '$217.4 million[3][4]']",2022.0, psychological supernatural horror,$17 million[2],$217.4 million[3][4]
9,30.0,Bros,/wiki/Bros_(film),"[' romantic comedy', '$22 million[2]', '$14.8 million[3][4]']",2022.0, romantic comedy,$22 million[2],$14.8 million[3][4]
10,6.0,Terrifier 2,/wiki/Terrifier_2,"[' slasher', '$250,000[2][3]', '$15.7 million[4]']",2022.0, slasher,"$250,000[2][3]",$15.7 million[4]
10,7.0,"Lyle, Lyle, Crocodile","/wiki/Lyle,_Lyle,_Crocodile_(film)","[' live-action/animated cartoon musical fantasy comedy', '$50 million[1]', '$111 million[2][3]']",2022.0, live-action/animated cartoon musical fantasy comedy,$50 million[1],$111 million[2][3]
10,7.0,Amsterdam,/wiki/Amsterdam_(2022_film),"['period mystery comedy thriller', '$80 million[2][3]', '$31.2 million[4][5]']",2022.0,period mystery comedy thriller,$80 million[2][3],$31.2 million[4][5]
10,7.0,Tár,/wiki/T%C3%A1r,"['psychological drama', '$25 million[4]', '$29.2 million[5][6]']",2022.0,psychological drama,$25 million[4],$29.2 million[5][6]
10,14.0,Halloween Ends,/wiki/Halloween_Ends,"[' slasher', '$33 million[2]', '$105.4 million[3][4]']",2022.0, slasher,$33 million[2],$105.4 million[3][4]
10,14.0,Till,/wiki/Till_(film),"['biographical drama', '$20 million[2]', '$11.4 million[3][4]']",2022.0,biographical drama,$20 million[2],$11.4 million[3][4]
10,21.0,Black Adam,/wiki/Black_Adam_(film),"[' superhero', '$190–260 million[2][3][4][5]', '$393 million[6]']",2022.0, superhero,$190–260 million[2][3][4][5],$393 million[6]
10,21.0,Ticket to Paradise,/wiki/Ticket_to_Paradise_(2022_film),"['romantic comedy', '$60 million', '$172.4 million']",2022.0,romantic comedy,$60 million,$172.4 million
10,21.0,The Banshees of Inisherin,/wiki/The_Banshees_of_Inisherin,"['black tragicomedy', '$20\xa0million[3]', '$52.4\xa0million[4][5]']",2022.0,black tragicomedy,$20 million[3],$52.4 million[4][5]
10,28.0,Armageddon Time,/wiki/Armageddon_Time,"[' coming-of-age drama', '$15 million[2]', '$6.6 million[3][4]']",2022.0, coming-of-age drama,$15 million[2],$6.6 million[3][4]
11,4.0,The Estate,/wiki/The_Estate_(2022_film),"['black comedy', '$10.5 million[2]', '$425,285[3]']",2022.0,black comedy,$10.5 million[2],"$425,285[3]"
11,9.0,Guillermo del Toro's Pinocchio,/wiki/Guillermo_del_Toro%27s_Pinocchio,"['stop-motion animated musical dark fantasy', '$35 million[5]', '$109,846[6]']",2022.0,stop-motion animated musical dark fantasy,$35 million[5],"$109,846[6]"
11,11.0,Black Panther: Wakanda Forever,/wiki/Black_Panther:_Wakanda_Forever,"[' superhero', '$200–250 million[2][3]', '$859.2 million[4][5]']",2022.0, superhero,$200–250 million[2][3],$859.2 million[4][5]
11,11.0,The Fabelmans,/wiki/The_Fabelmans,"[' coming-of-age drama', '$40 million[3][4]', '$45.6 million[5][6]']",2022.0, coming-of-age drama,$40 million[3][4],$45.6 million[5][6]
11,18.0,She Said,/wiki/She_Said_(film),"[' drama', '$32 million[3]', '$13.9 million[4][5]']",2022.0, drama,$32 million[3],$13.9 million[4][5]
11,18.0,The Menu,/wiki/The_Menu_(2022_film),"[' comedy horror', '$30 million[1]', '$79.6 million[2][3]']",2022.0, comedy horror,$30 million[1],$79.6 million[2][3]
11,18.0,Bones and All,/wiki/Bones_and_All,"['romantic horror', '$16–20 million', '$15.1 million']",2022.0,romantic horror,$16–20 million,$15.1 million
11,18.0,The Inspection,/wiki/The_Inspection,"[' drama', '$3 million[2]', '$406,644[3]']",2022.0, drama,$3 million[2],"$406,644[3]"
11,23.0,Strange World,/wiki/Strange_World_(film),"[' animated science-fiction adventure', '$135–180 million[a]', '$73.6 million[4][5]']",2022.0, animated science-fiction adventure,$135–180 million[a],$73.6 million[4][5]
11,23.0,Glass Onion: A Knives Out Mystery,/wiki/Glass_Onion:_A_Knives_Out_Mystery,"[' mystery', '$40\xa0million', '$15\xa0million[2]']",2022.0, mystery,$40 million,$15 million[2]
11,23.0,Devotion,/wiki/Devotion_(2022_film),"[' biographical war', '$90 million[2][3]', '$21.8 million[4][5]']",2022.0, biographical war,$90 million[2][3],$21.8 million[4][5]
11,25.0,White Noise,/wiki/White_Noise_(2022_film),"['absurdist comedy drama', '$100 million[2]', '$79,040[3]']",2022.0,absurdist comedy drama,$100 million[2],"$79,040[3]"
12,2.0,Violent Night,/wiki/Violent_Night,"[' Christmas action comedy', '$20 million[3]', '$76.6 million[4][5]']",2022.0, Christmas action comedy,$20 million[3],$76.6 million[4][5]
12,9.0,The Whale,/wiki/The_Whale_(2022_film),"[' drama', '$3 million[2]', '$54.9 million[3][4]']",2022.0, drama,$3 million[2],$54.9 million[3][4]
12,16.0,Avatar: The Way of Water,/wiki/Avatar:_The_Way_of_Water,"[' epic science fiction', '$350–460\xa0million[2][3]', '$2.32\xa0billion[4][5]']",2022.0, epic science fiction,$350–460 million[2][3],$2.32 billion[4][5]
12,21.0,Puss in Boots: The Last Wish,/wiki/Puss_in_Boots:_The_Last_Wish,"[' animated adventure comedy', '$90–110 million[2][3]', '$484.6 million[4][5]']",2022.0, animated adventure comedy,$90–110 million[2][3],$484.6 million[4][5]
12,23.0,Babylon,/wiki/Babylon_(2022_film),"[' epic period black comedy-drama', '$78–80 million[2][3]', '$63.4 million[4][5]']",2022.0, epic period black comedy-drama,$78–80 million[2][3],$63.4 million[4][5]
12,23.0,Whitney Houston: I Wanna Dance with Somebody,/wiki/Whitney_Houston:_I_Wanna_Dance_with_Somebody,"[' biographical musical drama', '$45 million[1]', '$59.8 million[2][3]']",2022.0, biographical musical drama,$45 million[1],$59.8 million[2][3]
12,29.0,A Man Called Otto,/wiki/A_Man_Called_Otto,"[' comedy-drama', '$50 million', '$113.2 million[1]']",2022.0, comedy-drama,$50 million,$113.2 million[1]
